date,topic,title,date_dt,month,weekday,title_length
2026/05/13,69-я параллель,Предприятия Красноярского края получили льготные займы от фонда промышленности,2026-05-13,2026-05,Wednesday,78
2026/05/13,Бывший СССР,Зеленский рассказал о заключении сделки по дронам с двумя постсоветскими странами,2026-05-13,2026-05,Wednesday,81
2026/05/13,Бывший СССР,Захарова четырьмя словами отреагировала на историю с элитной гадалкой в Киеве,2026-05-13,2026-05,Wednesday,77
2026/05/13,Забота о себе,Некоторые полезные продукты оказались виновниками метеоризма,2026-05-13,2026-05,Wednesday,60
2026/05/13,69-я параллель,В Красноярском крае ликвидируют свалки за счет регионального бюджета,2026-05-13,2026-05,Wednesday,68
2026/05/13,Авто,Россияне стали покупать больше Bentley,2026-05-13,2026-05,Wednesday,38
2026/05/13,Россия,Стало известно о смерти восьмилетнего мальчика после инъекции в российской клинике,2026-05-13,2026-05,Wednesday,82
2026/05/13,69-я параллель,Якутия получила федеральные средства на расселение аварийного жилья,2026-05-13,2026-05,Wednesday,67
2026/05/13,Ценности,"Стилист Рогов повторил образ Волка из «Ну, погоди!»",2026-05-13,2026-05,Wednesday,51
2026/05/13,Культура,Певец SHAMAN помог торгующей на улице бабушке,2026-05-13,2026-05,Wednesday,45
2026/05/13,Россия,ВСУ ударили по территории «Почты России»,2026-05-13,2026-05,Wednesday,40
2026/05/13,Интернет и СМИ,Известный журналист рассказал о последнем разговоре с телеведущим Молчановым,2026-05-13,2026-05,Wednesday,76
2026/05/13,Путешествия,Россияне описали размеры ручной клади у разных авиакомпаний словом «издевательство»,2026-05-13,2026-05,Wednesday,83
2026/05/13,Наука и техника,Смартфон Samsung взорвался в руках у пользователя,2026-05-13,2026-05,Wednesday,49
2026/05/13,Из жизни,Мужчина четыре года притворялся слепым ради денег,2026-05-13,2026-05,Wednesday,49
